Step	Accuracy	Time
137	0.8285	0.0110
138	0.8355	0.0110
139	0.8470	0.0110
140	0.8480	0.0120
141	0.8395	0.0110
142	0.8275	0.0110
143	0.8220	0.0110
144	0.8315	0.0110
145	0.8390	0.0120
146	0.8265	0.0110
147	0.7915	0.0120
148	0.7975	0.0110
149	0.8190	0.0120
150	0.8440	0.0110
151	0.8510	0.0110
152	0.8430	0.0120
153	0.8270	0.0110
154	0.8140	0.0110
155	0.8155	0.0110
156	0.8215	0.0120
157	0.8250	0.0120
158	0.8120	0.0110
159	0.7915	0.0110
160	0.8045	0.0120
161	0.8265	0.0110
162	0.8340	0.0110
163	0.8370	0.0110
164	0.8310	0.0120
165	0.8470	0.0110
166	0.8520	0.0100
167	0.8315	0.0110
168	0.8275	0.0110
169	0.8470	0.0120
170	0.8485	0.0110
171	0.8430	0.0110
172	0.8260	0.0110
173	0.8185	0.0110
174	0.8215	0.0110
175	0.8160	0.0110
176	0.8170	0.0110
177	0.8355	0.0110
178	0.8570	0.0105
179	0.8630	0.0120
180	0.8570	0.0110
181	0.8430	0.0110
182	0.8460	0.0110
183	0.8490	0.0110
184	0.8645	0.0110
185	0.8770	0.0100
186	0.8805	0.0120
187	0.8620	0.0110
188	0.8520	0.0120
189	0.8395	0.0110
190	0.8435	0.0120
191	0.8460	0.0110
192	0.8365	0.0110
193	0.8455	0.0110
194	0.8555	0.0110
195	0.8655	0.0110
196	0.8630	0.0110
197	0.8540	0.0110
198	0.8375	0.0120
199	0.8330	0.0110
200	0.8385	0.0110
201	0.8405	0.0110
202	0.8485	0.0115
203	0.8490	0.0120
204	0.8495	0.0120
205	0.8530	0.0110
206	0.8450	0.0110
207	0.8360	0.0110
208	0.8320	0.0110
209	0.8310	0.0110
210	0.8345	0.0120
211	0.8475	0.0110
212	0.8680	0.0110
213	0.8820	0.0110
214	0.8775	0.0110
215	0.8575	0.0110
216	0.8480	0.0110
217	0.8550	0.0110
218	0.8555	0.0110
219	0.8515	0.0110
220	0.8335	0.0110
221	0.8600	0.0110
222	0.8885	0.0120
223	0.8960	0.0110
224	0.8745	0.0110
225	0.8555	0.0110
226	0.8475	0.0110
227	0.8480	0.0110
228	0.8660	0.0110
229	0.8735	0.0110
230	0.8790	0.0110
231	0.8805	0.0110
232	0.8765	0.0110
233	0.8755	0.0100
234	0.8715	0.0120
235	0.8670	0.0110
236	0.8735	0.0110
237	0.8755	0.0116
238	0.8775	0.0110
239	0.8770	0.0110
240	0.8760	0.0120
241	0.8730	0.0100
242	0.8565	0.0110
243	0.8505	0.0120
244	0.8540	0.0110
245	0.8535	0.0110
246	0.8635	0.0120
247	0.8845	0.0110
248	0.8910	0.0115
249	0.8945	0.0101
250	0.8990	0.0110
251	0.8925	0.0120
252	0.8885	0.0120
253	0.8850	0.0110
254	0.8775	0.0110
255	0.8690	0.0120
256	0.8810	0.0110
257	0.8930	0.0110
258	0.8990	0.0120
259	0.8895	0.0110
260	0.8875	0.0110
261	0.8855	0.0116
262	0.8905	0.0110
263	0.8960	0.0120
264	0.9050	0.0110
265	0.9025	0.0100
266	0.8960	0.0110
267	0.8980	0.0110
268	0.9020	0.0100
269	0.9000	0.0120
270	0.8995	0.0120
271	0.9010	0.0110
272	0.9025	0.0110
273	0.8945	0.0110
274	0.8865	0.0110
275	0.8910	0.0120
276	0.9000	0.0110
277	0.9045	0.0110
278	0.9065	0.0110
279	0.9020	0.0120
280	0.8935	0.0110
281	0.8935	0.0110
282	0.8970	0.0120
283	0.9025	0.0110
284	0.9115	0.0105
285	0.9130	0.0120
286	0.9125	0.0120
287	0.9110	0.0110
288	0.9135	0.0110
289	0.9100	0.0120
290	0.9030	0.0110
291	0.8925	0.0110
292	0.8955	0.0110
293	0.8970	0.0110
294	0.8940	0.0120
295	0.9020	0.0110
296	0.8935	0.0110
297	0.8860	0.0120
298	0.8865	0.0110
299	0.8840	0.0120
300	0.8805	0.0110
301	0.8755	0.0115
302	0.8845	0.0110
303	0.8945	0.0110
304	0.8910	0.0110
305	0.8940	0.0120
306	0.8995	0.0110
307	0.9060	0.0120
308	0.9095	0.0110
309	0.9125	0.0120
310	0.9105	0.0110
311	0.9125	0.0110
312	0.9085	0.0110
313	0.8975	0.0110
314	0.8930	0.0110
315	0.8855	0.0110
316	0.8855	0.0110
317	0.8945	0.0110
318	0.8960	0.0110
319	0.9025	0.0100
320	0.9015	0.0110
321	0.9020	0.0120
322	0.9050	0.0110
323	0.9030	0.0110
324	0.9060	0.0110
325	0.9055	0.0110
326	0.9015	0.0110
327	0.8990	0.0110
328	0.8945	0.0110
329	0.8990	0.0110
330	0.9035	0.0110
331	0.9080	0.0110
332	0.9040	0.0110
333	0.9040	0.0120
334	0.9070	0.0110
335	0.9095	0.0110
336	0.9005	0.0110
337	0.8945	0.0120
338	0.8955	0.0110
339	0.8890	0.0120
340	0.8920	0.0120
341	0.8955	0.0120
342	0.8975	0.0110
343	0.8905	0.0110
344	0.8920	0.0110
345	0.8900	0.0110
346	0.8970	0.0110
347	0.9020	0.0110
348	0.9060	0.0110
349	0.9055	0.0110
350	0.9030	0.0110
351	0.8965	0.0110
352	0.8925	0.0120
353	0.8880	0.0110
354	0.8965	0.0115
355	0.9045	0.0100
356	0.9105	0.0110
357	0.9110	0.0120
358	0.9110	0.0110
359	0.9120	0.0110
360	0.9110	0.0110
361	0.9120	0.0110
362	0.9160	0.0110
363	0.9150	0.0110
364	0.9065	0.0120
365	0.9025	0.0110
366	0.9005	0.0120
367	0.8990	0.0100
368	0.9045	0.0110
369	0.9155	0.0120
370	0.9205	0.0110
371	0.9165	0.0110
372	0.9140	0.0110
373	0.9085	0.0110
374	0.9040	0.0110
375	0.9060	0.0110
376	0.9110	0.0120
377	0.9115	0.0105
378	0.9180	0.0100
379	0.9175	0.0110
380	0.9140	0.0100
381	0.9175	0.0110
382	0.9270	0.0110
383	0.9300	0.0110
384	0.9275	0.0110
385	0.9300	0.0110
386	0.9240	0.0110
387	0.9115	0.0100
388	0.9100	0.0120
389	0.9165	0.0110
390	0.9230	0.0110
391	0.9305	0.0110
392	0.9285	0.0110
393	0.9285	0.0120
394	0.9285	0.0105
395	0.9260	0.0110
396	0.9260	0.0110
397	0.9230	0.0115
398	0.9210	0.0100
399	0.9190	0.0110
400	0.9155	0.0110
401	0.9165	0.0110
402	0.9190	0.0110
403	0.9210	0.0100
404	0.9225	0.0110
405	0.9275	0.0120
406	0.9305	0.0120
407	0.9290	0.0100
408	0.9295	0.0110
409	0.9290	0.0110
410	0.9230	0.0120
411	0.9180	0.0110
412	0.9145	0.0110
413	0.9190	0.0110
414	0.9245	0.0110
415	0.9205	0.0120
416	0.9165	0.0110
417	0.9115	0.0116
418	0.9155	0.0110
419	0.9185	0.0110
420	0.9250	0.0110
421	0.9215	0.0110
422	0.9200	0.0120
423	0.9185	0.0110
424	0.9190	0.0106
425	0.9210	0.0110
426	0.9250	0.0110
427	0.9275	0.0120
428	0.9305	0.0110
429	0.9310	0.0110
430	0.9280	0.0110
431	0.9290	0.0110
432	0.9250	0.0110
433	0.9230	0.0110
434	0.9235	0.0125
435	0.9245	0.0120
436	0.9240	0.0110
437	0.9285	0.0110
438	0.9265	0.0110
439	0.9290	0.0120
440	0.9295	0.0110
441	0.9285	0.0110
442	0.9135	0.0100
443	0.9000	0.0110
444	0.8910	0.0110
445	0.8900	0.0110
446	0.8940	0.0120
447	0.9005	0.0110
448	0.9160	0.0110
449	0.9270	0.0120
450	0.9240	0.0110
451	0.9240	0.0110
452	0.9125	0.0110
453	0.9045	0.0110
454	0.9035	0.0110
455	0.9125	0.0110
456	0.9170	0.0110
457	0.9235	0.0110
458	0.9230	0.0120
459	0.9115	0.0110
460	0.9010	0.0110
461	0.8920	0.0110
462	0.8840	0.0110
463	0.8935	0.0130
464	0.9070	0.0116
465	0.9180	0.0110
466	0.9240	0.0110
467	0.9235	0.0100
468	0.9240	0.0110
469	0.9240	0.0110
470	0.9265	0.0120
471	0.9285	0.0110
472	0.9320	0.0110
473	0.9335	0.0110
474	0.9360	0.0110
475	0.9375	0.0120
476	0.9350	0.0110
477	0.9325	0.0105
478	0.9325	0.0110
479	0.9295	0.0110
480	0.9260	0.0110
481	0.9230	0.0110
482	0.9275	0.0120
483	0.9300	0.0110
484	0.9305	0.0110
485	0.9325	0.0110
486	0.9320	0.0120
487	0.9280	0.0110
488	0.9275	0.0110
489	0.9300	0.0110
490	0.9285	0.0110
491	0.9280	0.0100
492	0.9275	0.0110
493	0.9275	0.0100
494	0.9265	0.0120
495	0.9255	0.0110
496	0.9285	0.0110
497	0.9295	0.0110
498	0.9285	0.0110
499	0.9360	0.0120
500	0.9370	0.0110
501	0.9390	0.0110
502	0.9405	0.0110
503	0.9425	0.0110
504	0.9375	0.0115
505	0.9365	0.0110
506	0.9345	0.0110
507	0.9345	0.0110
508	0.9380	0.0110
509	0.9370	0.0100
510	0.9385	0.0120
511	0.9430	0.0110
512	0.9440	0.0110
513	0.9435	0.0100
514	0.9450	0.0105
515	0.9445	0.0110
516	0.9450	0.0110
517	0.9440	0.0110
518	0.9430	0.0110
519	0.9450	0.0110
520	0.9440	0.0110
521	0.9435	0.0110
522	0.9460	0.0110
523	0.9480	0.0110
524	0.9475	0.0110
525	0.9485	0.0120
526	0.9450	0.0110
527	0.9430	0.0106
528	0.9395	0.0120
529	0.9355	0.0100
530	0.9335	0.0110
531	0.9275	0.0110
532	0.9250	0.0100
533	0.9175	0.0120
534	0.9150	0.0110
535	0.9095	0.0120
536	0.9115	0.0110
537	0.9190	0.0110
538	0.9255	0.0110
539	0.9350	0.0100
540	0.9415	0.0120
541	0.9395	0.0110
542	0.9370	0.0100
543	0.9365	0.0110
544	0.9355	0.0120
545	0.9350	0.0120
546	0.9300	0.0110
547	0.9350	0.0110
548	0.9325	0.0120
549	0.9320	0.0110
550	0.9320	0.0105
551	0.9310	0.0100
552	0.9270	0.0130
553	0.9270	0.0110
554	0.9290	0.0110
555	0.9345	0.0110
556	0.9390	0.0110
557	0.9450	0.0120
558	0.9465	0.0110
559	0.9380	0.0110
560	0.9375	0.0110
561	0.9355	0.0110
562	0.9360	0.0110
563	0.9430	0.0110
564	0.9460	0.0120
565	0.9450	0.0110
566	0.9425	0.0110
567	0.9320	0.0115
568	0.9205	0.0120
569	0.9145	0.0120
570	0.9115	0.0120
571	0.9125	0.0110
572	0.9170	0.0110
573	0.9295	0.0110
574	0.9335	0.0110
575	0.9375	0.0110
576	0.9350	0.0120
577	0.9365	0.0110
578	0.9355	0.0100
579	0.9355	0.0110
580	0.9385	0.0100
581	0.9405	0.0110
582	0.9420	0.0110
583	0.9415	0.0110
584	0.9435	0.0110
585	0.9405	0.0110
586	0.9375	0.0110
587	0.9355	0.0110
588	0.9355	0.0120
589	0.9320	0.0110
590	0.9240	0.0100
591	0.9200	0.0110
592	0.9175	0.0110
593	0.9175	0.0120
594	0.9185	0.0110
595	0.9195	0.0110
596	0.9205	0.0110
597	0.9225	0.0110
598	0.9245	0.0110
599	0.9320	0.0110
600	0.9370	0.0120
601	0.9415	0.0110
602	0.9420	0.0110
603	0.9400	0.0110
604	0.9360	0.0110
605	0.9350	0.0120
606	0.9365	0.0110
607	0.9405	0.0110
608	0.9455	0.0110
609	0.9475	0.0110
610	0.9495	0.0110
611	0.9530	0.0100
612	0.9500	0.0120
613	0.9460	0.0110
614	0.9440	0.0110
615	0.9445	0.0110
616	0.9430	0.0110
617	0.9435	0.0110
618	0.9450	0.0110
619	0.9395	0.0110
620	0.9395	0.0105
621	0.9360	0.0110
622	0.9345	0.0110
623	0.9390	0.0110
624	0.9375	0.0120
625	0.9395	0.0110
626	0.9370	0.0110
627	0.9385	0.0110
628	0.9400	0.0110
629	0.9435	0.0110
630	0.9430	0.0110
631	0.9415	0.0110
632	0.9390	0.0110
633	0.9345	0.0120
634	0.9335	0.0120
635	0.9350	0.0100
636	0.9375	0.0120
637	0.9405	0.0120
638	0.9395	0.0110
639	0.9395	0.0110
640	0.9390	0.0110
641	0.9380	0.0120
642	0.9340	0.0120
643	0.9360	0.0110
644	0.9365	0.0110
645	0.9390	0.0110
646	0.9395	0.0120
647	0.9395	0.0110
648	0.9430	0.0120
649	0.9425	0.0110
650	0.9465	0.0110
651	0.9450	0.0120
652	0.9475	0.0120
653	0.9485	0.0100
654	0.9500	0.0110
655	0.9500	0.0110
656	0.9480	0.0110
657	0.9470	0.0110
658	0.9450	0.0120
659	0.9455	0.0110
660	0.9445	0.0120
661	0.9470	0.0110
662	0.9470	0.0110
663	0.9460	0.0126
664	0.9460	0.0110
665	0.9445	0.0100
666	0.9415	0.0115
667	0.9375	0.0110
668	0.9335	0.0110
669	0.9330	0.0120
670	0.9360	0.0120
671	0.9365	0.0110
672	0.9350	0.0110
673	0.9355	0.0110
674	0.9305	0.0110
675	0.9295	0.0120
676	0.9235	0.0110
677	0.9180	0.0112
678	0.9300	0.0110
679	0.9355	0.0100
680	0.9330	0.0110
681	0.9310	0.0120
682	0.9290	0.0114
683	0.9240	0.0110
684	0.9215	0.0110
685	0.9150	0.0110
686	0.9185	0.0110
687	0.9200	0.0120
688	0.9205	0.0110
689	0.9195	0.0110
690	0.9230	0.0120
691	0.9290	0.0110
692	0.9280	0.0110
693	0.9340	0.0110
694	0.9360	0.0121
695	0.9380	0.0110
696	0.9425	0.0110
697	0.9415	0.0110
698	0.9390	0.0114
699	0.9435	0.0120
700	0.9455	0.0110
701	0.9430	0.0100
702	0.9450	0.0110
703	0.9440	0.0110
704	0.9410	0.0110
705	0.9380	0.0110
706	0.9335	0.0120
707	0.9350	0.0110
708	0.9310	0.0110
709	0.9290	0.0106
710	0.9335	0.0113
711	0.9370	0.0120
712	0.9390	0.0110
713	0.9380	0.0104
714	0.9325	0.0110
715	0.9340	0.0110
716	0.9360	0.0110
717	0.9370	0.0110
718	0.9365	0.0120
719	0.9350	0.0110
720	0.9355	0.0120
721	0.9355	0.0110
722	0.9355	0.0100
723	0.9370	0.0120
724	0.9360	0.0110
725	0.9365	0.0110
726	0.9380	0.0108
727	0.9415	0.0110
728	0.9400	0.0100
729	0.9390	0.0108
730	0.9405	0.0110
731	0.9410	0.0120
732	0.9415	0.0120
733	0.9420	0.0100
734	0.9415	0.0111
735	0.9460	0.0120
736	0.9460	0.0110
737	0.9470	0.0110
738	0.9480	0.0120
739	0.9470	0.0110
740	0.9465	0.0120
741	0.9465	0.0110
742	0.9495	0.0120
743	0.9510	0.0110
744	0.9500	0.0110
745	0.9500	0.0100
746	0.9485	0.0111
747	0.9460	0.0120
748	0.9490	0.0110
749	0.9450	0.0110
750	0.9445	0.0110
751	0.9440	0.0110
752	0.9440	0.0110
753	0.9485	0.0110
754	0.9515	0.0120
755	0.9530	0.0110
756	0.9535	0.0110
757	0.9515	0.0125
758	0.9485	0.0120
759	0.9480	0.0130
760	0.9475	0.0110
761	0.9475	0.0103
762	0.9495	0.0110
763	0.9500	0.0120
764	0.9520	0.0130
765	0.9515	0.0110
766	0.9500	0.0100
767	0.9510	0.0110
768	0.9480	0.0110
769	0.9465	0.0120
770	0.9465	0.0110
771	0.9460	0.0103
772	0.9465	0.0110
773	0.9460	0.0110
774	0.9475	0.0110
775	0.9490	0.0105
776	0.9505	0.0110
777	0.9510	0.0110
778	0.9500	0.0106
779	0.9495	0.0110
780	0.9505	0.0110
781	0.9510	0.0110
782	0.9495	0.0110
783	0.9505	0.0110
784	0.9520	0.0101
785	0.9515	0.0110
786	0.9520	0.0111
787	0.9535	0.0112
788	0.9535	0.0110
789	0.9540	0.0111
790	0.9555	0.0110
791	0.9535	0.0105
792	0.9530	0.0110
793	0.9540	0.0110
794	0.9560	0.0110
795	0.9570	0.0110
796	0.9550	0.0110
797	0.9540	0.0100
798	0.9515	0.0110
799	0.9505	0.0110
800	0.9495	0.0120
801	0.9495	0.0110
802	0.9430	0.0110
803	0.9445	0.0110
804	0.9435	0.0110
805	0.9400	0.0120
806	0.9390	0.0110
807	0.9405	0.0110
808	0.9415	0.0110
809	0.9400	0.0110
810	0.9405	0.0110
811	0.9425	0.0111
812	0.9475	0.0120
813	0.9485	0.0110
814	0.9480	0.0110
815	0.9480	0.0105
816	0.9455	0.0110
817	0.9455	0.0120
818	0.9445	0.0101
819	0.9460	0.0100
820	0.9455	0.0100
821	0.9470	0.0110
822	0.9440	0.0107
823	0.9430	0.0105
824	0.9435	0.0110
825	0.9410	0.0110
826	0.9435	0.0121
827	0.9450	0.0110
828	0.9495	0.0110
829	0.9470	0.0120
830	0.9470	0.0111
831	0.9470	0.0110
832	0.9505	0.0106
833	0.9525	0.0110
834	0.9480	0.0110
835	0.9440	0.0110
836	0.9440	0.0121
837	0.9465	0.0113
838	0.9470	0.0115
839	0.9475	0.0110
840	0.9465	0.0110
841	0.9495	0.0120
842	0.9435	0.0105
843	0.9450	0.0116
844	0.9480	0.0110
845	0.9485	0.0110
846	0.9485	0.0110
847	0.9510	0.0109
848	0.9490	0.0120
849	0.9470	0.0112
850	0.9465	0.0110
851	0.9445	0.0110
852	0.9460	0.0110
853	0.9465	0.0120
854	0.9485	0.0110
855	0.9540	0.0110
856	0.9545	0.0100
857	0.9545	0.0110
858	0.9545	0.0120
859	0.9540	0.0110
860	0.9555	0.0120
861	0.9520	0.0111
862	0.9485	0.0115
863	0.9445	0.0120
864	0.9455	0.0110
865	0.9380	0.0110
866	0.9305	0.0111
867	0.9295	0.0110
868	0.9300	0.0110
869	0.9390	0.0110
870	0.9435	0.0121
871	0.9475	0.0110
872	0.9505	0.0110
873	0.9470	0.0110
874	0.9470	0.0110
875	0.9490	0.0103
876	0.9530	0.0110
877	0.9535	0.0104
878	0.9505	0.0110
879	0.9480	0.0120
880	0.9405	0.0100
881	0.9400	0.0110
882	0.9295	0.0120
883	0.9210	0.0120
884	0.9125	0.0110
885	0.9110	0.0110
886	0.9235	0.0100
887	0.9325	0.0110
888	0.9425	0.0110
889	0.9485	0.0110
890	0.9530	0.0110
891	0.9545	0.0111
892	0.9505	0.0112
893	0.9510	0.0110
894	0.9515	0.0114
895	0.9515	0.0114
896	0.9505	0.0110
897	0.9485	0.0115
898	0.9480	0.0110
899	0.9470	0.0110
900	0.9465	0.0111
901	0.9455	0.0110
902	0.9440	0.0108
903	0.9440	0.0115
904	0.9430	0.0110
905	0.9410	0.0110
906	0.9380	0.0120
907	0.9385	0.0110
908	0.9375	0.0112
909	0.9395	0.0110
910	0.9395	0.0120
911	0.9415	0.0110
912	0.9490	0.0110
913	0.9540	0.0110
914	0.9535	0.0113
915	0.9540	0.0120
916	0.9510	0.0110
917	0.9480	0.0110
918	0.9445	0.0112
919	0.9380	0.0105
920	0.9395	0.0115
921	0.9415	0.0110
922	0.9470	0.0110
923	0.9510	0.0116
924	0.9485	0.0114
925	0.9440	0.0110
926	0.9410	0.0110
927	0.9400	0.0110
928	0.9390	0.0110
929	0.9390	0.0100
930	0.9340	0.0122
931	0.9340	0.0110
932	0.9335	0.0110
933	0.9315	0.0120
934	0.9315	0.0108
935	0.9295	0.0116
936	0.9305	0.0110
937	0.9330	0.0090
