Step	Accuracy	Time
128	0.7875	0.0090
129	0.7775	0.0125
130	0.7590	0.0095
131	0.7645	0.0111
132	0.7610	0.0110
133	0.7765	0.0101
134	0.7760	0.0106
135	0.7645	0.0111
136	0.7645	0.0096
137	0.7690	0.0105
138	0.7870	0.0120
139	0.8055	0.0119
140	0.8160	0.0115
141	0.8230	0.0100
142	0.8280	0.0110
143	0.8345	0.0100
144	0.8330	0.0111
145	0.8210	0.0090
146	0.8150	0.0109
147	0.8100	0.0105
148	0.7970	0.0090
149	0.8065	0.0110
150	0.8200	0.0116
151	0.8325	0.0120
152	0.8285	0.0090
153	0.8195	0.0111
154	0.8185	0.0105
155	0.8125	0.0105
156	0.8060	0.0101
157	0.8000	0.0100
158	0.8105	0.0110
159	0.8235	0.0111
160	0.8345	0.0101
161	0.8260	0.0105
162	0.8220	0.0103
163	0.8215	0.0110
164	0.8145	0.0101
165	0.8095	0.0121
166	0.8125	0.0101
167	0.8340	0.0100
168	0.8355	0.0127
169	0.8390	0.0101
170	0.8405	0.0102
171	0.8315	0.0101
172	0.8270	0.0100
173	0.8270	0.0111
174	0.8275	0.0101
175	0.7980	0.0101
176	0.7795	0.0100
177	0.7680	0.0115
178	0.7870	0.0105
179	0.8105	0.0100
180	0.8100	0.0113
181	0.8305	0.0101
182	0.8340	0.0103
183	0.8315	0.0110
184	0.8345	0.0100
185	0.8540	0.0101
186	0.8650	0.0095
187	0.8545	0.0101
188	0.8370	0.0095
189	0.8210	0.0111
190	0.8090	0.0091
191	0.8205	0.0091
192	0.8435	0.0111
193	0.8585	0.0101
194	0.8610	0.0100
195	0.8500	0.0111
196	0.8495	0.0101
197	0.8515	0.0101
198	0.8610	0.0100
199	0.8655	0.0092
200	0.8735	0.0101
201	0.8740	0.0123
202	0.8540	0.0101
203	0.8355	0.0111
204	0.8185	0.0101
205	0.8130	0.0112
206	0.8230	0.0105
207	0.8405	0.0110
208	0.8580	0.0114
209	0.8585	0.0110
210	0.8675	0.0090
211	0.8740	0.0090
212	0.8725	0.0102
213	0.8655	0.0121
214	0.8600	0.0101
215	0.8590	0.0121
216	0.8685	0.0121
217	0.8740	0.0111
218	0.8770	0.0114
219	0.8770	0.0100
220	0.8695	0.0100
221	0.8630	0.0103
222	0.8565	0.0115
223	0.8600	0.0092
224	0.8650	0.0101
225	0.8680	0.0101
226	0.8675	0.0100
227	0.8720	0.0092
228	0.8755	0.0090
229	0.8815	0.0095
230	0.8910	0.0100
231	0.8950	0.0119
232	0.8860	0.0101
233	0.8805	0.0095
234	0.8725	0.0101
235	0.8665	0.0101
236	0.8675	0.0120
237	0.8820	0.0095
238	0.8905	0.0090
239	0.8895	0.0093
240	0.8890	0.0126
241	0.8890	0.0115
242	0.8940	0.0103
243	0.8950	0.0100
244	0.8980	0.0090
245	0.8945	0.0100
246	0.8960	0.0110
247	0.9010	0.0101
248	0.9065	0.0101
249	0.9050	0.0115
250	0.9000	0.0111
251	0.8915	0.0101
252	0.8750	0.0110
253	0.8650	0.0101
254	0.8830	0.0091
255	0.8865	0.0108
256	0.9005	0.0090
257	0.8880	0.0101
258	0.8585	0.0111
259	0.8680	0.0102
260	0.8830	0.0110
261	0.9010	0.0096
262	0.9120	0.0090
263	0.9085	0.0101
264	0.9060	0.0100
265	0.8985	0.0100
266	0.8910	0.0100
267	0.8930	0.0102
268	0.9010	0.0105
269	0.9090	0.0101
270	0.9075	0.0120
271	0.9055	0.0090
272	0.9080	0.0107
273	0.9110	0.0101
274	0.9100	0.0090
275	0.9045	0.0111
276	0.8985	0.0111
277	0.8890	0.0090
278	0.8840	0.0092
279	0.8830	0.0105
280	0.8850	0.0090
281	0.8855	0.0110
282	0.8895	0.0107
283	0.8835	0.0100
284	0.8830	0.0085
285	0.8835	0.0111
286	0.8865	0.0090
287	0.8920	0.0101
288	0.8990	0.0113
289	0.8910	0.0100
290	0.8935	0.0101
291	0.8930	0.0111
292	0.8915	0.0100
293	0.8975	0.0100
294	0.8985	0.0121
295	0.8980	0.0095
296	0.9000	0.0099
297	0.8980	0.0112
298	0.8980	0.0095
299	0.8970	0.0111
300	0.8970	0.0104
301	0.8955	0.0101
302	0.8945	0.0101
303	0.8960	0.0112
304	0.9055	0.0108
305	0.9055	0.0090
306	0.9095	0.0101
307	0.8970	0.0100
308	0.8905	0.0101
309	0.8945	0.0130
310	0.8985	0.0090
311	0.9030	0.0091
312	0.9065	0.0090
313	0.9100	0.0101
314	0.9100	0.0101
315	0.9080	0.0102
316	0.9050	0.0102
317	0.9075	0.0101
318	0.9040	0.0100
319	0.8950	0.0095
320	0.8985	0.0091
321	0.9000	0.0110
322	0.9025	0.0112
323	0.9050	0.0100
324	0.9055	0.0102
325	0.9095	0.0101
326	0.9165	0.0100
327	0.9155	0.0106
328	0.9085	0.0110
329	0.9040	0.0111
330	0.8990	0.0101
331	0.9005	0.0098
332	0.8995	0.0101
333	0.9025	0.0121
334	0.9035	0.0100
335	0.9015	0.0096
336	0.9010	0.0110
337	0.8990	0.0105
338	0.8870	0.0101
339	0.8820	0.0101
340	0.8800	0.0101
341	0.8820	0.0100
342	0.8830	0.0111
343	0.8850	0.0120
344	0.8975	0.0090
345	0.9010	0.0106
346	0.9050	0.0102
347	0.9020	0.0100
348	0.8990	0.0111
349	0.9015	0.0101
350	0.9060	0.0092
351	0.9130	0.0096
352	0.9160	0.0100
353	0.9055	0.0093
354	0.9055	0.0105
355	0.9020	0.0095
356	0.9110	0.0093
357	0.9140	0.0101
358	0.9165	0.0100
359	0.9225	0.0100
360	0.9230	0.0111
361	0.9185	0.0100
362	0.9150	0.0110
363	0.9145	0.0111
364	0.9115	0.0090
365	0.9120	0.0092
366	0.9185	0.0115
367	0.9175	0.0110
368	0.9170	0.0101
369	0.9215	0.0104
370	0.9180	0.0105
371	0.9155	0.0102
372	0.9115	0.0111
373	0.9070	0.0090
374	0.9085	0.0091
375	0.9060	0.0115
376	0.8990	0.0102
377	0.9030	0.0100
378	0.9055	0.0101
379	0.9120	0.0090
380	0.9230	0.0101
381	0.9290	0.0111
382	0.9355	0.0100
383	0.9380	0.0101
384	0.9420	0.0110
385	0.9345	0.0100
386	0.9265	0.0100
387	0.9170	0.0110
388	0.9170	0.0101
389	0.9200	0.0100
390	0.9265	0.0111
391	0.9290	0.0110
392	0.9290	0.0093
393	0.9280	0.0107
394	0.9305	0.0095
395	0.9285	0.0105
396	0.9335	0.0131
397	0.9335	0.0092
398	0.9350	0.0091
399	0.9345	0.0103
400	0.9355	0.0100
401	0.9345	0.0101
402	0.9345	0.0101
403	0.9350	0.0100
404	0.9355	0.0101
405	0.9395	0.0105
406	0.9375	0.0110
407	0.9405	0.0100
408	0.9370	0.0105
409	0.9385	0.0101
410	0.9365	0.0101
411	0.9375	0.0111
412	0.9325	0.0101
413	0.9305	0.0102
414	0.9315	0.0103
415	0.9300	0.0095
416	0.9300	0.0101
417	0.9270	0.0111
418	0.9280	0.0101
419	0.9285	0.0104
420	0.9315	0.0106
421	0.9355	0.0102
422	0.9345	0.0100
423	0.9370	0.0111
424	0.9335	0.0102
425	0.9370	0.0091
426	0.9355	0.0100
427	0.9400	0.0101
428	0.9380	0.0101
429	0.9365	0.0106
430	0.9350	0.0110
431	0.9345	0.0100
432	0.9295	0.0111
433	0.9290	0.0100
434	0.9310	0.0095
435	0.9335	0.0115
436	0.9350	0.0100
437	0.9350	0.0090
438	0.9330	0.0100
439	0.9330	0.0100
440	0.9370	0.0090
441	0.9375	0.0111
442	0.9400	0.0090
443	0.9420	0.0100
444	0.9335	0.0115
445	0.9300	0.0100
446	0.9275	0.0108
447	0.9360	0.0101
448	0.9430	0.0102
449	0.9485	0.0101
450	0.9515	0.0115
451	0.9485	0.0102
452	0.9460	0.0100
453	0.9410	0.0126
454	0.9345	0.0101
455	0.9420	0.0100
456	0.9455	0.0102
457	0.9420	0.0095
458	0.9425	0.0095
459	0.9425	0.0100
460	0.9430	0.0102
461	0.9450	0.0091
462	0.9420	0.0105
463	0.9425	0.0101
464	0.9445	0.0115
465	0.9445	0.0110
466	0.9435	0.0106
467	0.9395	0.0111
468	0.9335	0.0111
469	0.9310	0.0111
470	0.9245	0.0096
471	0.9190	0.0104
472	0.9165	0.0101
473	0.9165	0.0101
474	0.9200	0.0107
475	0.9280	0.0100
476	0.9325	0.0095
477	0.9330	0.0110
478	0.9320	0.0100
479	0.9315	0.0101
480	0.9260	0.0115
481	0.9225	0.0091
482	0.9250	0.0102
483	0.9295	0.0091
484	0.9285	0.0101
485	0.9290	0.0095
486	0.9360	0.0105
487	0.9415	0.0101
488	0.9445	0.0105
489	0.9480	0.0110
490	0.9490	0.0102
491	0.9480	0.0102
492	0.9445	0.0122
493	0.9390	0.0101
494	0.9430	0.0092
495	0.9445	0.0120
496	0.9435	0.0101
497	0.9410	0.0101
498	0.9345	0.0111
499	0.9305	0.0094
500	0.9320	0.0090
501	0.9295	0.0105
502	0.9240	0.0101
503	0.9275	0.0100
504	0.9310	0.0110
505	0.9320	0.0101
506	0.9340	0.0100
507	0.9375	0.0107
508	0.9385	0.0108
509	0.9385	0.0101
510	0.9380	0.0116
511	0.9415	0.0102
512	0.9400	0.0100
513	0.9395	0.0112
514	0.9390	0.0100
515	0.9280	0.0100
516	0.9280	0.0116
517	0.9320	0.0100
518	0.9365	0.0101
519	0.9360	0.0110
520	0.9355	0.0100
521	0.9295	0.0100
522	0.9290	0.0121
523	0.9265	0.0101
524	0.9275	0.0101
525	0.9325	0.0101
526	0.9360	0.0101
527	0.9355	0.0106
528	0.9330	0.0110
529	0.9305	0.0105
530	0.9285	0.0100
531	0.9270	0.0101
532	0.9300	0.0112
533	0.9370	0.0091
534	0.9350	0.0101
535	0.9315	0.0102
536	0.9315	0.0101
537	0.9285	0.0121
538	0.9285	0.0101
539	0.9350	0.0096
540	0.9370	0.0121
541	0.9400	0.0101
542	0.9395	0.0100
543	0.9365	0.0106
544	0.9350	0.0095
545	0.9335	0.0100
546	0.9365	0.0110
547	0.9375	0.0100
548	0.9350	0.0102
549	0.9350	0.0111
550	0.9330	0.0091
551	0.9340	0.0101
552	0.9285	0.0105
553	0.9270	0.0100
554	0.9260	0.0105
555	0.9270	0.0115
556	0.9315	0.0105
557	0.9345	0.0101
558	0.9365	0.0105
559	0.9375	0.0101
560	0.9360	0.0101
561	0.9425	0.0111
562	0.9430	0.0095
563	0.9425	0.0100
564	0.9400	0.0101
565	0.9405	0.0090
566	0.9355	0.0115
567	0.9280	0.0102
568	0.9325	0.0101
569	0.9380	0.0101
570	0.9445	0.0115
571	0.9365	0.0111
572	0.9295	0.0101
573	0.9200	0.0110
574	0.9165	0.0101
575	0.9245	0.0100
576	0.9325	0.0106
577	0.9330	0.0091
578	0.9390	0.0095
579	0.9430	0.0115
580	0.9475	0.0095
581	0.9435	0.0101
582	0.9415	0.0111
583	0.9395	0.0101
584	0.9365	0.0111
585	0.9345	0.0102
586	0.9375	0.0090
587	0.9360	0.0091
588	0.9345	0.0105
589	0.9390	0.0091
590	0.9400	0.0101
591	0.9420	0.0101
592	0.9440	0.0101
593	0.9435	0.0101
594	0.9395	0.0116
595	0.9385	0.0111
596	0.9390	0.0100
597	0.9415	0.0100
598	0.9415	0.0100
599	0.9450	0.0102
600	0.9465	0.0114
601	0.9485	0.0100
602	0.9485	0.0101
603	0.9475	0.0100
604	0.9430	0.0103
605	0.9410	0.0110
606	0.9380	0.0102
607	0.9350	0.0102
608	0.9355	0.0101
609	0.9350	0.0105
610	0.9350	0.0102
611	0.9335	0.0100
612	0.9330	0.0123
613	0.9340	0.0091
614	0.9335	0.0091
615	0.9365	0.0110
616	0.9365	0.0101
617	0.9380	0.0095
618	0.9385	0.0102
619	0.9380	0.0101
620	0.9405	0.0100
621	0.9390	0.0110
622	0.9370	0.0101
623	0.9355	0.0111
624	0.9345	0.0125
625	0.9290	0.0105
626	0.9260	0.0101
627	0.9210	0.0110
628	0.9170	0.0101
629	0.9150	0.0111
630	0.9150	0.0110
631	0.9235	0.0100
632	0.9370	0.0101
633	0.9385	0.0121
634	0.9385	0.0100
635	0.9380	0.0100
636	0.9235	0.0111
637	0.9115	0.0100
638	0.8975	0.0101
639	0.9020	0.0110
640	0.9160	0.0091
641	0.9280	0.0110
642	0.9360	0.0111
643	0.9305	0.0111
644	0.9255	0.0111
645	0.9220	0.0110
646	0.9160	0.0090
647	0.9230	0.0101
648	0.9290	0.0116
649	0.9335	0.0095
650	0.9360	0.0101
651	0.9415	0.0102
652	0.9415	0.0110
653	0.9400	0.0123
654	0.9405	0.0112
655	0.9415	0.0103
656	0.9390	0.0101
657	0.9385	0.0102
658	0.9415	0.0111
659	0.9440	0.0103
660	0.9430	0.0105
661	0.9400	0.0103
662	0.9415	0.0100
663	0.9420	0.0112
664	0.9425	0.0105
665	0.9440	0.0105
666	0.9390	0.0111
667	0.9405	0.0101
668	0.9440	0.0100
669	0.9445	0.0111
670	0.9400	0.0100
671	0.9380	0.0100
672	0.9345	0.0114
673	0.9315	0.0090
674	0.9320	0.0102
675	0.9315	0.0111
676	0.9360	0.0100
677	0.9400	0.0091
678	0.9405	0.0105
679	0.9380	0.0100
680	0.9340	0.0101
681	0.9300	0.0101
682	0.9315	0.0101
683	0.9300	0.0101
684	0.9365	0.0105
685	0.9395	0.0090
686	0.9340	0.0101
687	0.9295	0.0113
688	0.9345	0.0091
689	0.9405	0.0091
690	0.9445	0.0116
691	0.9430	0.0100
692	0.9485	0.0100
693	0.9465	0.0110
694	0.9435	0.0092
695	0.9415	0.0101
696	0.9375	0.0110
697	0.9375	0.0100
698	0.9385	0.0100
699	0.9410	0.0101
700	0.9435	0.0102
701	0.9420	0.0101
702	0.9395	0.0105
703	0.9345	0.0101
704	0.9325	0.0101
705	0.9340	0.0121
706	0.9345	0.0102
707	0.9315	0.0100
708	0.9285	0.0111
709	0.9310	0.0106
710	0.9375	0.0102
711	0.9375	0.0123
712	0.9395	0.0101
713	0.9390	0.0101
714	0.9400	0.0115
715	0.9420	0.0101
716	0.9410	0.0093
717	0.9390	0.0115
718	0.9375	0.0090
719	0.9330	0.0103
720	0.9335	0.0111
721	0.9330	0.0096
722	0.9290	0.0100
723	0.9295	0.0110
724	0.9270	0.0101
725	0.9320	0.0100
726	0.9315	0.0112
727	0.9370	0.0102
728	0.9450	0.0091
729	0.9480	0.0104
730	0.9450	0.0105
731	0.9380	0.0101
732	0.9365	0.0105
733	0.9360	0.0090
734	0.9375	0.0100
735	0.9365	0.0111
736	0.9405	0.0092
737	0.9420	0.0100
738	0.9440	0.0111
739	0.9465	0.0100
740	0.9475	0.0111
741	0.9495	0.0110
742	0.9515	0.0101
743	0.9475	0.0102
744	0.9475	0.0115
745	0.9465	0.0095
746	0.9435	0.0101
747	0.9445	0.0115
748	0.9475	0.0102
749	0.9535	0.0100
750	0.9495	0.0114
751	0.9460	0.0100
752	0.9450	0.0095
753	0.9470	0.0111
754	0.9475	0.0095
755	0.9490	0.0121
756	0.9525	0.0108
757	0.9520	0.0101
758	0.9540	0.0104
759	0.9525	0.0112
760	0.9530	0.0106
761	0.9560	0.0103
762	0.9540	0.0102
763	0.9540	0.0101
764	0.9520	0.0095
765	0.9520	0.0116
766	0.9525	0.0100
767	0.9520	0.0130
768	0.9525	0.0132
769	0.9510	0.0116
770	0.9495	0.0123
771	0.9500	0.0120
772	0.9495	0.0131
773	0.9505	0.0100
774	0.9495	0.0101
775	0.9545	0.0090
776	0.9555	0.0111
777	0.9530	0.0121
778	0.9485	0.0111
779	0.9475	0.0125
780	0.9445	0.0120
781	0.9440	0.0115
782	0.9390	0.0110
783	0.9380	0.0101
784	0.9430	0.0110
785	0.9470	0.0111
786	0.9450	0.0121
787	0.9445	0.0100
788	0.9440	0.0106
789	0.9410	0.0107
790	0.9440	0.0101
791	0.9450	0.0100
792	0.9420	0.0111
793	0.9440	0.0097
794	0.9450	0.0110
795	0.9435	0.0101
796	0.9425	0.0101
797	0.9425	0.0107
798	0.9420	0.0111
799	0.9410	0.0116
800	0.9405	0.0105
801	0.9395	0.0110
802	0.9410	0.0102
803	0.9440	0.0100
804	0.9420	0.0111
805	0.9445	0.0111
806	0.9395	0.0105
807	0.9385	0.0110
808	0.9370	0.0100
809	0.9400	0.0101
810	0.9375	0.0115
811	0.9375	0.0101
812	0.9380	0.0100
813	0.9390	0.0120
814	0.9395	0.0111
815	0.9415	0.0094
816	0.9410	0.0116
817	0.9375	0.0101
818	0.9395	0.0111
819	0.9395	0.0100
820	0.9425	0.0101
821	0.9435	0.0110
822	0.9450	0.0108
823	0.9425	0.0112
824	0.9425	0.0101
825	0.9420	0.0100
826	0.9420	0.0105
827	0.9440	0.0100
828	0.9470	0.0121
829	0.9450	0.0106
830	0.9440	0.0101
831	0.9405	0.0112
832	0.9380	0.0105
833	0.9395	0.0126
834	0.9400	0.0100
835	0.9415	0.0103
836	0.9480	0.0102
837	0.9475	0.0121
838	0.9515	0.0101
839	0.9515	0.0100
840	0.9510	0.0111
841	0.9500	0.0093
842	0.9480	0.0111
843	0.9430	0.0100
844	0.9460	0.0100
845	0.9490	0.0100
846	0.9470	0.0110
847	0.9465	0.0105
848	0.9500	0.0100
849	0.9445	0.0111
850	0.9430	0.0095
851	0.9400	0.0100
852	0.9405	0.0115
853	0.9405	0.0094
854	0.9395	0.0111
855	0.9415	0.0110
856	0.9450	0.0105
857	0.9485	0.0121
858	0.9480	0.0121
859	0.9465	0.0110
860	0.9440	0.0110
861	0.9430	0.0105
862	0.9420	0.0125
863	0.9425	0.0090
864	0.9445	0.0100
865	0.9455	0.0105
866	0.9475	0.0101
867	0.9485	0.0117
868	0.9525	0.0120
869	0.9515	0.0115
870	0.9510	0.0115
871	0.9500	0.0111
872	0.9495	0.0115
873	0.9470	0.0120
874	0.9450	0.0115
875	0.9440	0.0091
876	0.9465	0.0112
877	0.9485	0.0092
878	0.9475	0.0100
879	0.9535	0.0105
880	0.9525	0.0090
881	0.9510	0.0100
882	0.9495	0.0121
883	0.9490	0.0095
884	0.9485	0.0100
885	0.9485	0.0105
886	0.9475	0.0111
887	0.9455	0.0100
888	0.9470	0.0112
889	0.9495	0.0101
890	0.9490	0.0090
891	0.9470	0.0116
892	0.9465	0.0102
893	0.9485	0.0101
894	0.9510	0.0101
895	0.9520	0.0111
896	0.9495	0.0101
897	0.9490	0.0111
898	0.9505	0.0101
899	0.9520	0.0100
900	0.9510	0.0112
901	0.9510	0.0103
902	0.9465	0.0095
903	0.9480	0.0105
904	0.9525	0.0100
905	0.9555	0.0095
906	0.9570	0.0105
907	0.9570	0.0101
908	0.9575	0.0094
909	0.9580	0.0101
910	0.9580	0.0101
911	0.9585	0.0100
912	0.9580	0.0111
913	0.9580	0.0105
914	0.9565	0.0117
915	0.9565	0.0114
916	0.9580	0.0111
917	0.9595	0.0121
918	0.9620	0.0105
919	0.9620	0.0095
920	0.9610	0.0100
921	0.9595	0.0110
922	0.9605	0.0121
923	0.9565	0.0108
924	0.9575	0.0112
925	0.9570	0.0122
926	0.9575	0.0121
927	0.9565	0.0100
928	0.9550	0.0106
929	0.9560	0.0101
930	0.9530	0.0110
931	0.9485	0.0101
932	0.9495	0.0111
933	0.9490	0.0120
934	0.9490	0.0121
935	0.9500	0.0111
936	0.9525	0.0100
937	0.9530	0.0065
