Step	Accuracy	Time
132	0.9195	0.0184
133	0.9205	0.0177
134	0.9200	0.0156
135	0.9200	0.0163
136	0.9165	0.0155
137	0.9160	0.0181
138	0.9140	0.0154
139	0.9200	0.0183
140	0.9275	0.0223
141	0.9280	0.0162
142	0.9240	0.0181
143	0.9235	0.0165
144	0.9220	0.0177
145	0.9175	0.0181
146	0.9105	0.0170
147	0.9110	0.0175
148	0.9165	0.0179
149	0.9250	0.0187
150	0.9280	0.0162
151	0.9295	0.0199
152	0.9310	0.0175
153	0.9335	0.0161
154	0.9320	0.0187
155	0.9350	0.0164
156	0.9310	0.0186
157	0.9315	0.0181
158	0.9315	0.0173
159	0.9320	0.0178
160	0.9345	0.0171
161	0.9325	0.0163
162	0.9320	0.0174
163	0.9265	0.0172
164	0.9270	0.0172
165	0.9270	0.0185
166	0.9330	0.0176
167	0.9345	0.0171
168	0.9390	0.0162
169	0.9400	0.0167
170	0.9420	0.0174
171	0.9405	0.0183
172	0.9420	0.0174
173	0.9355	0.0185
174	0.9335	0.0173
175	0.9295	0.0176
176	0.9300	0.0231
177	0.9295	0.0177
178	0.9285	0.0185
179	0.9335	0.0185
180	0.9330	0.0187
181	0.9375	0.0169
182	0.9395	0.0157
183	0.9380	0.0171
184	0.9370	0.0162
185	0.9360	0.0164
186	0.9385	0.0165
187	0.9390	0.0171
188	0.9390	0.0166
189	0.9385	0.0193
190	0.9370	0.0178
191	0.9395	0.0206
192	0.9415	0.0370
193	0.9420	0.0165
194	0.9445	0.0158
195	0.9440	0.0186
196	0.9425	0.0220
197	0.9410	0.0207
198	0.9410	0.0197
199	0.9415	0.0182
200	0.9410	0.0165
201	0.9425	0.0197
202	0.9425	0.0199
203	0.9415	0.0194
204	0.9425	0.0191
205	0.9445	0.0203
206	0.9460	0.0186
207	0.9455	0.0222
208	0.9460	0.0172
209	0.9440	0.0169
210	0.9465	0.0175
211	0.9450	0.0163
212	0.9460	0.0170
213	0.9450	0.0165
214	0.9415	0.0165
215	0.9415	0.0172
216	0.9420	0.0198
217	0.9455	0.0204
218	0.9475	0.0176
219	0.9470	0.0217
220	0.9495	0.0209
221	0.9505	0.0210
222	0.9520	0.0199
223	0.9530	0.0174
224	0.9555	0.0173
225	0.9525	0.0183
226	0.9485	0.0171
227	0.9480	0.0184
228	0.9500	0.0153
229	0.9490	0.0186
230	0.9475	0.0164
231	0.9475	0.0175
232	0.9480	0.0165
233	0.9485	0.0187
234	0.9475	0.0155
235	0.9475	0.0173
236	0.9505	0.0160
237	0.9545	0.0180
238	0.9555	0.0194
239	0.9540	0.0176
240	0.9490	0.0152
241	0.9465	0.0187
242	0.9480	0.0237
243	0.9495	0.0182
244	0.9535	0.0227
245	0.9555	0.0196
246	0.9545	0.0162
247	0.9540	0.0163
248	0.9520	0.0196
249	0.9500	0.0216
250	0.9530	0.0199
251	0.9535	0.0236
252	0.9560	0.0202
253	0.9550	0.0195
254	0.9515	0.0171
255	0.9490	0.0167
256	0.9530	0.0166
257	0.9540	0.0172
258	0.9560	0.0173
259	0.9560	0.0203
260	0.9535	0.0174
261	0.9525	0.0166
262	0.9555	0.0201
263	0.9545	0.0221
264	0.9545	0.0182
265	0.9530	0.0422
266	0.9540	0.0165
267	0.9560	0.0184
268	0.9555	0.0233
269	0.9580	0.0162
270	0.9590	0.0167
271	0.9590	0.0171
272	0.9570	0.0182
273	0.9575	0.0185
274	0.9575	0.0169
275	0.9560	0.0167
276	0.9550	0.0176
277	0.9590	0.0171
278	0.9605	0.0180
279	0.9580	0.0173
280	0.9580	0.0181
281	0.9580	0.0339
282	0.9585	0.0191
283	0.9580	0.0195
284	0.9585	0.0181
285	0.9545	0.0189
286	0.9520	0.0175
287	0.9500	0.0155
288	0.9490	0.0170
289	0.9480	0.0164
290	0.9520	0.0152
291	0.9530	0.0163
292	0.9600	0.0168
293	0.9615	0.0165
294	0.9595	0.0175
295	0.9610	0.0160
296	0.9585	0.0168
297	0.9595	0.0160
298	0.9575	0.0160
299	0.9555	0.0539
300	0.9565	0.0180
301	0.9565	0.0163
302	0.9545	0.0161
303	0.9580	0.0168
304	0.9570	0.0195
305	0.9575	0.0163
306	0.9570	0.0177
307	0.9565	0.0160
308	0.9590	0.0162
309	0.9585	0.0161
310	0.9575	0.0151
311	0.9555	0.0162
312	0.9570	0.0207
313	0.9560	0.0208
314	0.9575	0.0200
315	0.9605	0.0165
316	0.9605	0.0171
317	0.9625	0.0160
318	0.9620	0.0167
319	0.9615	0.0168
320	0.9595	0.0161
321	0.9590	0.0192
322	0.9580	0.0206
323	0.9605	0.0189
324	0.9620	0.0169
325	0.9655	0.0171
326	0.9625	0.0164
327	0.9600	0.0181
328	0.9560	0.0177
329	0.9540	0.0165
330	0.9540	0.0169
331	0.9590	0.0165
332	0.9635	0.0177
333	0.9645	0.0173
334	0.9635	0.0168
335	0.9630	0.0166
336	0.9625	0.0170
337	0.9615	0.0204
338	0.9630	0.0224
339	0.9635	0.0185
340	0.9620	0.0206
341	0.9635	0.0207
342	0.9650	0.0160
343	0.9650	0.0175
344	0.9660	0.0197
345	0.9655	0.0165
346	0.9675	0.0206
347	0.9675	0.0173
348	0.9675	0.0186
349	0.9660	0.0172
350	0.9635	0.0181
351	0.9615	0.0170
352	0.9600	0.0166
353	0.9585	0.0165
354	0.9580	0.0180
355	0.9590	0.0174
356	0.9590	0.0195
357	0.9650	0.0176
358	0.9660	0.0177
359	0.9645	0.0297
360	0.9640	0.0152
361	0.9660	0.0154
362	0.9675	0.0175
363	0.9680	0.0168
364	0.9675	0.0176
365	0.9655	0.0163
366	0.9620	0.0160
367	0.9605	0.0182
368	0.9590	0.0166
369	0.9590	0.0175
370	0.9635	0.0166
371	0.9650	0.0163
372	0.9655	0.0153
373	0.9665	0.0173
374	0.9680	0.0159
375	0.9675	0.0168
376	0.9670	0.0171
377	0.9670	0.0162
378	0.9675	0.0162
379	0.9680	0.0192
380	0.9685	0.0167
381	0.9685	0.0210
382	0.9680	0.0194
383	0.9685	0.0181
384	0.9690	0.0460
385	0.9725	0.0190
386	0.9720	0.0209
387	0.9690	0.0197
388	0.9700	0.0170
389	0.9730	0.0180
390	0.9725	0.0176
391	0.9685	0.0176
392	0.9685	0.0161
393	0.9675	0.0175
394	0.9655	0.0188
395	0.9655	0.0212
396	0.9695	0.0187
397	0.9715	0.0201
398	0.9680	0.0160
399	0.9645	0.0145
400	0.9620	0.0173
401	0.9620	0.0176
402	0.9625	0.0172
403	0.9630	0.0196
404	0.9650	0.0196
405	0.9660	0.0200
406	0.9670	0.0216
407	0.9655	0.0165
408	0.9660	0.0195
409	0.9660	0.0179
410	0.9665	0.0186
411	0.9690	0.0210
412	0.9730	0.0165
413	0.9720	0.0180
414	0.9730	0.0195
415	0.9725	0.0222
416	0.9695	0.0160
417	0.9675	0.0172
418	0.9680	0.0149
419	0.9705	0.0185
420	0.9690	0.0170
421	0.9715	0.0166
422	0.9660	0.0153
423	0.9645	0.0181
424	0.9635	0.0194
425	0.9650	0.0170
426	0.9725	0.0170
427	0.9755	0.0170
428	0.9755	0.0162
429	0.9740	0.0173
430	0.9735	0.0154
431	0.9720	0.0166
432	0.9700	0.0160
433	0.9670	0.0162
434	0.9620	0.0177
435	0.9610	0.0175
436	0.9610	0.0172
437	0.9645	0.0220
438	0.9675	0.0155
439	0.9685	0.0166
440	0.9685	0.0158
441	0.9700	0.0180
442	0.9705	0.0160
443	0.9735	0.0181
444	0.9745	0.0191
445	0.9745	0.0216
446	0.9755	0.0164
447	0.9765	0.0165
448	0.9770	0.0163
449	0.9755	0.0321
450	0.9745	0.0171
451	0.9735	0.0178
452	0.9735	0.0166
453	0.9750	0.0167
454	0.9735	0.0187
455	0.9715	0.0187
456	0.9710	0.0166
457	0.9715	0.0174
458	0.9700	0.0165
459	0.9695	0.0194
460	0.9705	0.0160
461	0.9690	0.0189
462	0.9665	0.0187
463	0.9680	0.0175
464	0.9695	0.0153
465	0.9670	0.0165
466	0.9665	0.0166
467	0.9690	0.0178
468	0.9705	0.0130
