Step	Accuracy	Time
185	0.8425	0.0010
186	0.8425	0.0010
187	0.8430	0.0000
188	0.8445	0.0010
189	0.8445	0.0010
190	0.8445	0.0146
191	0.8440	0.0106
192	0.8440	0.0050
193	0.8445	0.0020
194	0.8435	0.0070
195	0.8435	0.0060
196	0.8435	0.0020
197	0.8435	0.0000
198	0.8425	0.0000
199	0.8445	0.0010
200	0.8455	0.0020
201	0.8435	0.0010
202	0.8430	0.0010
203	0.8440	0.0015
204	0.8440	0.0010
205	0.8445	0.0010
206	0.8455	0.0010
207	0.8460	0.0010
208	0.8470	0.0020
209	0.8465	0.0010
210	0.8465	0.0010
211	0.8465	0.0071
212	0.8460	0.0015
213	0.8460	0.0010
214	0.8465	0.0010
215	0.8450	0.0010
216	0.8455	0.0010
217	0.8450	0.0010
218	0.8470	0.0010
219	0.8485	0.0136
220	0.8485	0.0056
221	0.8500	0.0065
222	0.8515	0.0030
223	0.8520	0.0010
224	0.8525	0.0010
225	0.8535	0.0000
226	0.8530	0.0040
227	0.8540	0.0015
228	0.8535	0.0105
229	0.8525	0.0079
230	0.8525	0.0010
231	0.8530	0.0010
232	0.8510	0.0010
233	0.8510	0.0156
234	0.8505	0.0000
235	0.8520	0.0000
236	0.8540	0.0000
237	0.8530	0.0000
238	0.8520	0.0000
239	0.8520	0.0010
240	0.8520	0.0000
241	0.8530	0.0000
242	0.8550	0.0075
243	0.8545	0.0010
244	0.8545	0.0000
245	0.8545	0.0075
246	0.8545	0.0000
247	0.8540	0.0050
248	0.8540	0.0063
249	0.8545	0.0000
250	0.8550	0.0010
251	0.8555	0.0010
252	0.8555	0.0000
253	0.8555	0.0000
254	0.8555	0.0000
255	0.8565	0.0000
256	0.8555	0.0010
257	0.8555	0.0000
258	0.8545	0.0000
259	0.8555	0.0010
260	0.8560	0.0029
261	0.8555	0.0020
262	0.8550	0.0070
263	0.8550	0.0010
264	0.8550	0.0096
265	0.8550	0.0010
266	0.8550	0.0010
267	0.8540	0.0010
268	0.8535	0.0000
269	0.8540	0.0010
270	0.8550	0.0010
271	0.8545	0.0010
272	0.8545	0.0010
273	0.8540	0.0133
274	0.8530	0.0030
275	0.8520	0.0010
276	0.8515	0.0122
277	0.8515	0.0055
278	0.8520	0.0020
279	0.8525	0.0010
280	0.8520	0.0013
281	0.8545	0.0010
282	0.8540	0.0010
283	0.8560	0.0013
284	0.8550	0.0010
285	0.8570	0.0010
286	0.8575	0.0010
287	0.8580	0.0020
288	0.8575	0.0020
289	0.8575	0.0020
290	0.8570	0.0020
291	0.8570	0.0000
292	0.8570	0.0045
293	0.8570	0.0115
294	0.8570	0.0010
295	0.8580	0.0010
296	0.8575	0.0000
297	0.8575	0.0010
298	0.8570	0.0010
299	0.8570	0.0010
300	0.8575	0.0000
301	0.8580	0.0010
302	0.8580	0.0000
303	0.8585	0.0000
304	0.8570	0.0156
305	0.8565	0.0086
306	0.8560	0.0059
307	0.8565	0.0010
308	0.8560	0.0000
309	0.8570	0.0020
310	0.8575	0.0000
311	0.8595	0.0010
312	0.8595	0.0010
313	0.8585	0.0010
314	0.8575	0.0010
315	0.8560	0.0010
316	0.8560	0.0100
317	0.8560	0.0010
318	0.8570	0.0000
319	0.8575	0.0010
320	0.8580	0.0000
321	0.8595	0.0010
322	0.8595	0.0010
323	0.8610	0.0000
324	0.8615	0.0000
325	0.8615	0.0000
326	0.8605	0.0000
327	0.8620	0.0000
328	0.8610	0.0128
329	0.8620	0.0086
330	0.8620	0.0010
331	0.8620	0.0031
332	0.8630	0.0168
333	0.8625	0.0010
334	0.8625	0.0000
335	0.8625	0.0010
336	0.8650	0.0035
337	0.8650	0.0030
338	0.8645	0.0050
339	0.8645	0.0000
340	0.8640	0.0010
341	0.8640	0.0020
342	0.8630	0.0010
343	0.8630	0.0015
344	0.8635	0.0010
345	0.8630	0.0020
346	0.8635	0.0000
347	0.8630	0.0000
348	0.8630	0.0010
349	0.8635	0.0010
350	0.8630	0.0020
351	0.8640	0.0166
352	0.8630	0.0010
353	0.8635	0.0010
354	0.8640	0.0010
355	0.8640	0.0000
356	0.8640	0.0010
357	0.8640	0.0010
358	0.8645	0.0010
359	0.8640	0.0000
360	0.8640	0.0087
361	0.8640	0.0010
362	0.8645	0.0010
363	0.8645	0.0010
364	0.8630	0.0010
365	0.8630	0.0020
366	0.8650	0.0000
367	0.8645	0.0000
368	0.8650	0.0023
369	0.8650	0.0000
370	0.8660	0.0010
371	0.8655	0.0010
372	0.8655	0.0010
373	0.8660	0.0010
374	0.8655	0.0010
375	0.8660	0.0000
376	0.8665	0.0010
377	0.8660	0.0000
378	0.8675	0.0246
379	0.8675	0.0010
380	0.8670	0.0050
381	0.8680	0.0020
382	0.8675	0.0121
383	0.8675	0.0020
384	0.8695	0.0020
385	0.8675	0.0025
386	0.8680	0.0010
387	0.8670	0.0000
388	0.8685	0.0011
389	0.8685	0.0029
390	0.8685	0.0010
391	0.8695	0.0010
392	0.8695	0.0010
393	0.8680	0.0010
394	0.8685	0.0010
395	0.8675	0.0000
396	0.8675	0.0010
397	0.8670	0.0010
398	0.8685	0.0010
399	0.8680	0.0000
400	0.8680	0.0020
401	0.8680	0.0010
402	0.8670	0.0055
403	0.8665	0.0010
404	0.8670	0.0000
405	0.8670	0.0010
406	0.8680	0.0010
407	0.8670	0.0040
408	0.8670	0.0010
409	0.8670	0.0010
410	0.8670	0.0010
411	0.8675	0.0011
412	0.8685	0.0149
413	0.8685	0.0097
414	0.8680	0.0010
415	0.8685	0.0035
416	0.8685	0.0080
417	0.8685	0.0010
418	0.8690	0.0010
419	0.8690	0.0020
420	0.8690	0.0010
421	0.8695	0.0010
422	0.8680	0.0010
423	0.8680	0.0010
424	0.8685	0.0026
425	0.8685	0.0010
426	0.8685	0.0010
427	0.8690	0.0010
428	0.8695	0.0102
429	0.8700	0.0010
430	0.8700	0.0000
431	0.8710	0.0010
432	0.8710	0.0030
433	0.8700	0.0175
434	0.8705	0.0173
435	0.8710	0.0010
436	0.8710	0.0000
437	0.8705	0.0010
438	0.8710	0.0010
439	0.8730	0.0050
440	0.8730	0.0010
441	0.8725	0.0010
442	0.8715	0.0010
443	0.8715	0.0000
444	0.8705	0.0010
445	0.8700	0.0020
446	0.8700	0.0010
447	0.8700	0.0010
448	0.8705	0.0000
449	0.8700	0.0010
450	0.8710	0.0010
451	0.8695	0.0010
452	0.8705	0.0000
453	0.8705	0.0000
454	0.8695	0.0000
455	0.8695	0.0010
456	0.8690	0.0000
457	0.8680	0.0000
458	0.8690	0.0000
459	0.8695	0.0000
460	0.8710	0.0187
461	0.8700	0.0010
462	0.8715	0.0000
463	0.8710	0.0000
464	0.8710	0.0000
465	0.8715	0.0000
466	0.8725	0.0020
467	0.8725	0.0010
468	0.8725	0.0010
